Idx,Title,Year,Info,Rating,URL
No.30,末代皇帝 The Last Emperor,(1987),; 导演:贝纳尔多·贝托鲁奇; 编剧:贝纳尔多·贝托鲁奇/马克·派普罗; 主演:尊龙/陈冲/邬君梅/彼得·奥图尔/英若诚/吴涛/黄自强/丹尼斯·邓恩/坂本龙一/马吉·汉/里克·扬/田川洋行/苟杰德/理查德·吴/皱缇格/陈凯歌/卢燕/区亨利/陈述/鲍皓昕/黄文捷/邵茹贞/亨利·基/张良斌/梁冬/康斯坦丁·格雷戈里/黄汉琪/王涛/宋怀桂/蔡鸿翔/程淑艳/张天民; 类型:剧情/传记/历史; ; 制片国家/地区:英国/意大利/中国大陆/法国; 语言:英语/汉语普通话/日语; 上映日期:1987-10-04(东京国际电影节)/1987-10-23(意大利); 片长:163分钟/219分钟(电视版); 又名:末代皇帝溥仪(港); IMDb链接:tt0093389; ; ,9.3,https://movie.douban.com/subject/1293172/
No.31,乱世佳人 Gone with the Wind,(1939),; 导演:维克多·弗莱明/乔治·库克/山姆·伍德; 编剧:玛格丽特·米歇尔/西德尼·霍华德/奥利弗·H·P·加勒特/本·赫克特/乔·斯沃林/约翰·范·德鲁登; 主演:费雯·丽/克拉克·盖博/奥利维娅·德哈维兰/托马斯·米切尔/芭芭拉·欧内尔/伊夫林·凯耶斯/安·卢瑟福德/乔治·里弗斯/弗莱德·克莱恩/海蒂·麦克丹尼尔/奥斯卡·波尔克/巴特弗莱·麦昆/维克托·乔里/埃弗雷特·布朗/霍华德·C·希克曼/艾丽西亚·瑞特/莱斯利·霍华德/兰德·布鲁克斯/卡洛尔·奈/劳拉·霍普·克鲁斯/埃迪·安德森/哈里·达文波特/利昂娜·罗伯特/简·达威尔/欧娜·满森/保罗·赫斯特/伊莎贝尔·朱尔/卡米·金·肯伦/艾瑞克·林登/J·M·克里根/沃德·邦德/莉莲·肯布尔-库珀; 类型:剧情/爱情/历史/战争; ; 制片国家/地区:美国; 语言:英语; 上映日期:1939-12-15(亚特兰大首映)/1940-01-17(美国); 片长:238分钟/234分钟; 又名:飘; IMDb链接:tt0031381; ; ,9.3,https://movie.douban.com/subject/1300267/
No.32,何以为家 كفرناحوم,(2018),; 导演:娜丁·拉巴基; 编剧:娜丁·拉巴基/吉哈德·霍加里/米歇尔·凯斯沃尼/乔治斯·哈巴兹/哈立德·穆扎纳; 主演:赞恩·阿尔·拉菲亚/约丹诺斯·希费罗/博鲁瓦蒂夫·特雷杰·班科尔/卡萨尔·艾尔·哈达德/法迪·尤瑟夫/海塔·塞德拉·伊扎姆/阿拉·乔什涅/娜丁·拉巴基/埃利亚斯·库利/努尔·艾尔·侯赛尼; 类型:剧情; ; 制片国家/地区:黎巴嫩/法国/美国; 语言:阿拉伯语/阿姆哈拉语; 上映日期:2019-04-29(中国大陆)/2018-05-17(戛纳电影节)/2018-09-20(黎巴嫩); 片长:126分钟/117分钟(中国大陆); 又名:迦百农/星仔打官司(港)/我想有个家(台)/Cafarnaúm/Capernaum/Capharnaüm; IMDb链接:tt8267604; ; ,9.1,https://movie.douban.com/subject/30170448/
No.33,摔跤吧！爸爸 Dangal,(2016),; 导演:涅提·蒂瓦里; 编剧:比于什·古普塔/施热亚·简/尼基尔·麦罗特拉/涅提·蒂瓦里; 主演:阿米尔·汗/法缇玛·萨那·纱卡/桑亚·玛荷塔/阿帕尔夏克提·库拉那/沙克希·坦沃/塞伊拉·沃西/苏哈妮·巴特纳格尔/里特维克·萨霍里/吉里什·库卡尼; 类型:剧情/家庭/传记/运动; ; 制片国家/地区:印度; 语言:印地语; 上映日期:2017-05-05(中国大陆)/2016-12-23(印度); 片长:161分钟(印度)/140分钟(中国大陆); 又名:我和我的冠军女儿(台)/打死不离3父女(港)/摔跤吧！老爸/摔跤家族/दंगल/WrestlingCompetition; IMDb链接:tt5074352; ; ,9.0,https://movie.douban.com/subject/26387939/
No.34,指环王3：王者无敌 The Lord of the Rings: The Return of the King,(2003),; 导演:彼得·杰克逊; 编剧:弗兰·威尔士/菲利帕·鲍恩斯/彼得·杰克逊/J·R·R·托尔金; 主演:伊利亚·伍德/西恩·奥斯汀/维果·莫腾森/奥兰多·布鲁姆/伊恩·麦克莱恩/肖恩·宾/多米尼克·莫纳汉/丽芙·泰勒/约翰·贝西/凯特·布兰切特/比利·博伊德/萨德文·布罗菲/阿利斯泰尔·布朗宁/马尔顿·索克斯/伯纳德·希尔/伊安·霍姆/布鲁斯·霍普金斯/IanHughes/劳伦斯·马克奥雷/NoelAppleby/布雷特·麦肯齐/AlexandraAstin/SarahMcLeod/MaisyMcLeod-Riera/约翰·诺贝尔/PaulNorell/米兰达·奥图/布鲁斯·菲利普斯/沙恩·朗吉/约翰·瑞斯-戴维斯/ToddRippon/安迪·瑟金斯/HarrySinclair/乔尔·托贝克/卡尔·厄本/史蒂芬·乌瑞/雨果·维文/大卫·文翰/阿兰·霍华德/萨拉·贝克/RobertPollock/佩特·史密斯/杰德·布罗菲/菲利普·格里夫/布拉德·道里夫/克里斯托弗·李/布鲁斯·斯宾斯/吉诺·阿赛维多/JarlBenzon/JørnBenzon/RobertCatto/MichaelElsworth/彼得·杰克逊/SandroKopp/安德鲁·莱斯尼/约瑟夫·米卡-亨特/亨利·莫腾森/克雷格·帕克/克里斯蒂安·瑞沃斯/迈克尔·斯曼内科/霍华德·肖/约翰·斯蒂芬森/理查德·泰勒; 类型:剧情/动作/奇幻/冒险; 官方网站:www.lordoftherings.net/; 制片国家/地区:美国/新西兰; 语言:英语/昆雅语/古英语/辛达林语; 上映日期:2004-03-12(中国大陆)/2003-12-17(美国); 片长:201分钟/254分钟(加长版)/263分钟(蓝光加长版); 又名:魔戒三部曲：王者再临(台/港)/指环王III：王者无敌/魔戒3：王者归来/指环王3：国王归来/指环王3：皇上回宫(豆友译名); IMDb链接:tt0167260; ; ,9.2,https://movie.douban.com/subject/1291552/
No.35,飞屋环游记 Up,(2009),; 导演:彼特·道格特/鲍勃·彼德森; 编剧:彼特·道格特/鲍勃·彼德森/汤姆·麦卡锡; 主演:爱德华·阿斯纳/克里斯托弗·普卢默/乔丹·长井/鲍勃·彼德森/德尔罗伊·林多/杰罗姆·兰福特/约翰·拉岑贝格/大卫·卡耶/艾丽·道克特/杰里米·利里/米凯·麦高万/丹尼·曼恩/唐纳德·富利洛夫/杰斯·哈梅尔/乔什·库雷/彼特·道格特; 类型:剧情/喜剧/动画/冒险; ; 制片国家/地区:美国; 语言:英语; 上映日期:2009-08-04(中国大陆)/2009-05-13(戛纳电影节)/2009-05-29(美国); 片长:96分钟; 又名:冲天救兵(港)/天外奇迹(台)/飞屋历险记; IMDb链接:tt1049413; ; ,9.0,https://movie.douban.com/subject/2129039/
No.36,少年派的奇幻漂流 Life of Pi,(2012),; 导演:李安; 编剧:扬·马特尔/大卫·麦基; 主演:苏拉·沙玛/伊尔凡·可汗/拉菲·斯波/阿迪勒·侯赛因/塔布/阿尤什·坦东/加塔姆·贝鲁尔/阿彦·汗/穆德·阿巴斯·卡勒里/维比什·希瓦库玛/热拉尔·德帕迪约/詹姆斯·塞托/俊·奈托/安德里亚·迪·斯戴法诺/沙拉万提·塞纳特/王柏杰/柯一正/黄健玮; 类型:剧情/奇幻/冒险; 官方网站:www.lifeofpimovie.com; 制片国家/地区:美国/中国台湾/英国/加拿大; 语言:英语/泰米尔语/法语/日语/印地语/汉语普通话; 上映日期:2012-11-22(中国大陆)/2012-09-28(纽约电影节)/2012-11-21(美国); 片长:127分钟; 又名:少年Pi的奇幻漂流/漂流少年Pi; IMDb链接:tt0454876; ; 官方小站:; 《少年派的奇幻漂流》官方小站; ,9.1,https://movie.douban.com/subject/1929463/
No.37,十二怒汉 12 Angry Men,(1957),; 导演:西德尼·吕美特; 编剧:雷金纳德·罗斯; 主演:亨利·方达/马丁·鲍尔萨姆/约翰·菲德勒/李·科布/E.G.马绍尔/杰克·克卢格曼/爱德华·宾斯/杰克·瓦尔登/约瑟夫·史威尼/埃德·贝格利/乔治·沃斯科维奇/罗伯特·韦伯; 类型:剧情; ; 制片国家/地区:美国; 语言:英语; 上映日期:1957-04-13(美国); 片长:96分钟; 又名:12怒汉; IMDb链接:tt0050083; ; ,9.4,https://movie.douban.com/subject/1293182/
No.38,素媛 소원,(2013),; 导演:李濬益; 编剧:金智慧/赵重勋/金成旭; 主演:薛景求/严志媛/李来/金海淑/金相浩/罗美兰/杨真诚/权泰元; 类型:剧情; 官方网站:www.wish-movie.kr; 制片国家/地区:韩国; 语言:韩语; 上映日期:2013-10-02(韩国); 片长:122分钟; 又名:许愿/希望：为爱重生(台)/So-won/Hope; IMDb链接:tt3153634; ; ,9.2,https://movie.douban.com/subject/21937452/
No.39,鬼子来了,(2000),; 导演:姜文; 编剧:姜文/史建全/述平/尤凤伟; 主演:姜文/香川照之/袁丁/姜宏波/丛志军/李从喜/泽田谦也/李海滨/蔡卫东/陈述/陈莲梅/史建全/陈强/宫路佳具/吴大维/梶冈润一/石山雄大/述平/姜武; 类型:剧情/喜剧; ; 制片国家/地区:中国大陆; 语言:汉语普通话/日语/唐山话; 上映日期:2000-05-12(戛纳电影节)/2002-04-27(日本); 片长:139分钟/162分钟(戛纳电影节); 又名:DevilsontheDoorstep; IMDb链接:tt0245929; ; ,9.3,https://movie.douban.com/subject/1291858/
No.40,哈尔的移动城堡 ハウルの動く城,(2004),; 导演:宫崎骏; 编剧:宫崎骏/吉田玲子/黛安娜·温恩·琼斯; 主演:倍赏千惠子/木村拓哉/美轮明宏/我修院达也/神木隆之介/伊崎充则/大泉洋/大塚明夫/原田大二郎/加藤治子/都筑香弥子; 类型:动画/奇幻/冒险; ; 制片国家/地区:日本; 语言:日语; 上映日期:2004-09-05(威尼斯电影节)/2004-11-20(日本); 片长:119分钟; 又名:哈尔移动城堡(港)/霍尔的移动城堡(台)/呼啸山城/豪尔的机动城堡/Howl'sMovingCastle/Haurunougokushiro; IMDb链接:tt0347149; ; ,9.1,https://movie.douban.com/subject/1308807/
No.41,天空之城 天空の城ラピュタ,(1986),; 导演:宫崎骏; 编剧:宫崎骏; 主演:田中真弓/横泽启子/初井言荣/寺田农/常田富士男/永井一郎/糸博/鹫尾真知子/神山卓三/安原义人/槐柳二/鳕子; 类型:动画/奇幻/冒险; ; 制片国家/地区:日本; 语言:日语; 上映日期:1992-05-01(中国大陆)/1986-08-02(日本); 片长:125分钟; 又名:TenkûnoshiroRapyuta/Laputa:CastleintheSky; IMDb链接:tt0092067; ; ,9.1,https://movie.douban.com/subject/1291583/
No.42,大话西游之月光宝盒 西遊記第壹佰零壹回之月光寶盒,(1995),; 导演:刘镇伟; 编剧:刘镇伟/吴承恩; 主演:周星驰/吴孟达/罗家英/蓝洁瑛/莫文蔚/江约诚/陆树铭/刘镇伟/朱茵/李健仁; 类型:喜剧/爱情/奇幻/古装; ; 制片国家/地区:中国香港/中国大陆; 语言:粤语/汉语普通话; 上映日期:1995-01-21(中国香港)/2014-10-24(中国大陆); 片长:87分钟; 又名:西游记101回月光宝盒/齐天大圣东游记/大话东游之一/AChineseOdysseyPartOne-Pandora'sBox; IMDb链接:tt0112778; ; ,9.0,https://movie.douban.com/subject/1299398/
No.43,哈利·波特与魔法石 Harry Potter and the Sorcerer's Stone,(2001),; 导演:克里斯·哥伦布; 编剧:史蒂夫·克洛夫斯/J·K·罗琳; 主演:丹尼尔·雷德克里夫/艾玛·沃森/鲁伯特·格林特/艾伦·瑞克曼/玛吉·史密斯/汤姆·费尔顿/伊恩·哈特/理查德·哈里斯/约翰·赫特/罗彼·考特拉尼/朱丽·沃特斯/邦妮·怀特/约翰·克立斯/肖恩·比格斯代夫; 类型:奇幻/冒险; 官方网站:www.harrypotter.co.uk; 制片国家/地区:美国/英国; 语言:英语; 上映日期:2002-01-26(中国大陆)/2020-08-14(中国大陆重映)/2001-11-04(英国首映)/2001-11-16(美国); 片长:152分钟/159分钟(加长版); 又名:哈利波特1：神秘的魔法石(港/台)/哈1/HarryPotterandthePhilosopher'sStone; IMDb链接:tt0241527; ; ,9.0,https://movie.douban.com/subject/1295038/
No.44,天堂电影院 Nuovo Cinema Paradiso,(1988),; 导演:朱塞佩·托纳多雷; 编剧:朱塞佩·托纳多雷/瓦娜·波利/理查德·埃帕卡; 主演:安东内拉·阿蒂利/恩佐·卡拉瓦勒/艾萨·丹尼埃利/里奥·故罗塔/马克·莱昂纳蒂/普佩拉·玛奇奥/阿格妮丝·那诺/莱奥波多·特里耶斯泰/萨瓦特利·卡西欧/尼古拉·迪·平托/罗伯塔·蕾娜/尼诺·戴罗佐/雅克·贝汉/菲利普·努瓦雷/玛丽娜·朱迪切/比阿特丽斯·帕姆/罗斯科·阿巴克尔/茹涅·阿斯托尔/伊格纳齐奥·巴尔萨莫/碧姬·芭铎/约翰·巴里摩尔/伊萨·巴尔齐扎/英格丽·褒曼/维尔玛·班基/克拉拉·卡拉马伊/查理·卓别林/加里·库珀/奥利维娅·德哈维兰/维托里奥·德西卡/柯克·道格拉斯/埃罗尔·弗林/布丽吉特·佛西/让·迦本/克拉克·盖博/葛丽泰·嘉宝/维托里奥·加斯曼/马西莫·吉洛蒂/法利·格兰杰/加里·格兰特/乔治亚·黑尔/劳伦斯·哈维/海伦·海丝/路易·茹韦/安娜·马尼亚尼/西尔瓦娜·曼加诺/马塞洛·马斯楚安尼/阿梅德奥·纳扎里/苏济·普里姆/唐娜·里德/简·拉塞尔/罗莎琳德·拉塞尔/伊冯娜·桑松/玛丽亚·雪儿/瑙玛·希拉/西蒙·西涅莱/阿尔贝托·索尔迪/詹姆斯·斯图尔特/朱塞佩·托纳多雷/托托/斯宾塞·屈塞/克莱尔·特雷弗/鲁道夫·瓦伦蒂诺/阿莉达·瓦利/约翰·韦恩; 类型:剧情/爱情; ; 制片国家/地区:意大利/法国; 语言:意大利语; 上映日期:1988-11-17(意大利); 片长:155分钟/173分钟(导演剪辑版)/124分钟(剧场版); 又名:星光伴我心(港)/新天堂乐园(台)/CinemaParadiso; IMDb链接:tt0095765; ; ,9.2,https://movie.douban.com/subject/1291828/
No.45,罗马假日 Roman Holiday,(1953),; 导演:威廉·惠勒; 编剧:伊安·麦克莱伦·亨特/约翰·戴顿/达尔顿·特朗勃; 主演:奥黛丽·赫本/格利高里·派克/埃迪·艾伯特/哈特利·鲍尔/哈考特·威廉姆斯/玛格丽特·罗林斯/托里奥·卡米纳提/PaoloCarlini/ClaudioErmelli/保拉·布鲁布尼/里佐·弗雷多里佐; 类型:剧情/喜剧/爱情; ; 制片国家/地区:美国; 语言:英语/意大利语/德语; 上映日期:1953-08-20(威尼斯电影节)/1953-09-02(美国); 片长:118分钟; 又名:金枝玉叶(港)/罗马假期(台); IMDb链接:tt0046250; ; ,9.0,https://movie.douban.com/subject/1293839/
No.46,闻香识女人 Scent of a Woman,(1992),; 导演:马丁·布莱斯特; 编剧:博·古德曼/乔瓦尼·阿尔皮诺; 主演:阿尔·帕西诺/克里斯·奥唐纳/詹姆斯·瑞布霍恩/加布里埃尔·安瓦尔/菲利普·塞默·霍夫曼/理查德·文彻/布莱德利·惠特福德/罗谢尔·奥利弗/MargaretEginton/TomRiisFarrell/NicholasSadler/托德·路易斯/马特·史密斯/吉恩·坎菲尔德/弗兰西丝·康罗伊; 类型:剧情; ; 制片国家/地区:美国; 语言:英语; 上映日期:1992-12-23(美国); 片长:157分钟; 又名:女人香/女人的芳香; IMDb链接:tt0105323; ; ,9.1,https://movie.douban.com/subject/1298624/
No.47,我不是药神,(2018),; 导演:文牧野; 编剧:韩家女/钟伟/文牧野; 主演:徐峥/王传君/周一围/谭卓/章宇/杨新鸣/王佳佳/王砚辉/贾晨飞/龚蓓苾/宁浩/李乃文/岳小军/苇青/富冠铭/巴拉特·巴蒂/喜利图/张海艳/朱耕佑; 类型:剧情/喜剧; ; 制片国家/地区:中国大陆; 语言:汉语普通话/英语/上海话/印地语; 上映日期:2018-07-05(中国大陆)/2018-06-30(大规模点映); 片长:117分钟; 又名:中国药神/印度药神/印度药商/生命之路/DyingtoSurvive/DrugDealer; IMDb链接:tt7362036; ; ,9.0,https://movie.douban.com/subject/26752088/
No.48,辩护人 변호인,(2013),; 导演:杨宇硕; 编剧:杨宇硕/尹贤浩; 主演:宋康昊/金英爱/吴达洙/郭度沅/任时完/宋永彰/郑元中/赵敏基/李杭娜/李星民/车光洙/韩基重/沈熙燮/赵莞基/李姃垠; 类型:剧情; 官方网站:www.lawyersong.kr; 制片国家/地区:韩国; 语言:韩语; 上映日期:2013-12-18(韩国); 片长:127分钟; 又名:逆权大状(港)/正义辩护人(台)/TheAttorney; IMDb链接:tt3404140; ; ,9.2,https://movie.douban.com/subject/21937445/
No.49,搏击俱乐部 Fight Club,(1999),; 导演:大卫·芬奇; 编剧:恰克·帕拉尼克/吉姆·乌尔斯; 主演:爱德华·诺顿/布拉德·皮特/海伦娜·伯翰·卡特/扎克·格雷尼尔/米特·洛夫/杰瑞德·莱托/艾恩·贝利/里奇蒙德·阿奎特/乔治·马奎尔; 类型:剧情/动作/悬疑/惊悚; ; 制片国家/地区:美国/德国; 语言:英语; 上映日期:1999-09-10(威尼斯电影节)/1999-10-15(美国); 片长:139分钟; 又名:搏击会(港)/斗阵俱乐部(台)/格斗俱乐部; IMDb链接:tt0137523; ; ,9.0,https://movie.douban.com/subject/1292000/
No.50,教父2 The Godfather: Part Ⅱ,(1974),; 导演:弗朗西斯·福特·科波拉; 编剧:弗朗西斯·福特·科波拉/马里奥·普佐; 主演:阿尔·帕西诺/罗伯特·杜瓦尔/黛安·基顿/罗伯特·德尼罗/约翰·凯泽尔/塔莉娅·夏尔/李·斯特拉斯伯格/迈克尔·V·格佐/G·D·斯普拉德林/理查德·布赖特/加斯通·莫辛/汤姆·罗斯奎/布鲁诺·柯比/弗兰克·西维罗/弗朗西丝卡·德·萨维奥/摩甘娜金/玛丽亚娜·希尔/莱奥波多·特里耶斯泰/多米尼克·查尼斯/AmerigoTot/特洛伊·多纳胡/约翰·阿普雷亚/乔·斯皮内尔/阿贝·维高达/吉亚尼·罗素/MariaCarta/菲伊·斯潘/哈利·戴恩·斯坦通/卡明·卡里迪/丹尼·爱罗/威廉·鲍尔斯/约瑟夫·德拉·索尔特/卡门·阿尔根齐亚诺/乔·罗·格里普/EzioFlagello/凯瑟琳·贝勒/SaveriaMazzola/TitoAlba/彼得·多纳特/汤姆·达尔格伦/PhilFeldman/罗杰·科曼/伊凡·科尔/艾丽卡·约恩/TeresaTirelli/詹姆斯·肯恩/ItaliaCoppola/罗曼·科波拉/索菲亚·科波拉/朱莉·格雷格/GeorgeHolmes/BuckHoughton/ShepHoughton/小杉正一/加里·库尔茨/LauraLyons/理查德·麦瑟森/约翰·梅根纳/HarrisonRessler/AlRoberts/HankRobinson/FilomenaSpagnuolo; 类型:剧情/犯罪; ; 制片国家/地区:美国; 语言:英语/意大利语/西班牙语/拉丁语/西西里语; 上映日期:1974-12-12(纽约首映)/1974-12-20(美国); 片长:202分钟; 又名:教父续集(港)/教父II; IMDb链接:tt0071562; ; ,9.2,https://movie.douban.com/subject/1299131/
No.51,死亡诗社 Dead Poets Society,(1989),; 导演:彼得·威尔; 编剧:汤姆·舒尔曼; 主演:罗宾·威廉姆斯/罗伯特·肖恩·莱纳德/伊桑·霍克/乔西·查尔斯/盖尔·汉森/迪伦·库斯曼/阿勒隆·鲁杰罗/詹姆斯·沃特斯顿/诺曼·劳埃德/柯特伍德·史密斯/卡拉·贝尔韦尔/利昂·波纳尔/乔治·马丁/乔·奥菲耶里/马特·凯里/凯文·库尼/拉腊·弗林·鲍尔/亚历桑德拉·鲍尔斯/梅洛拉·沃尔特斯/帕梅拉·伯勒尔/约翰·库宁汉姆/迪布拉·穆尼/库尔特·莱特纳/凯瑟·斯内德/霍纳斯·斯蒂克洛瑞斯/杰米·肯尼迪; 类型:剧情; ; 制片国家/地区:美国; 语言:英语/拉丁语; 上映日期:1989-06-02(多伦多首映)/1989-06-09(美国); 片长:128分钟; 又名:暴雨骄阳(港)/春风化雨(台)/壮志骄阳; IMDb链接:tt0097165; ; ,9.1,https://movie.douban.com/subject/1291548/
No.52,狮子王 The Lion King,(1994),; 导演:罗杰·阿勒斯/罗伯·明可夫; 编剧:艾琳·梅琪/乔纳森·罗伯特/琳达·伍尔芙顿; 主演:乔纳森·泰勒·托马斯/马修·布罗德里克/杰瑞米·艾恩斯/詹姆斯·厄尔·琼斯/莫伊拉·凯利/内森·连恩/尼基塔·卡兰姆/厄尼·萨贝拉/乌比·戈德堡/罗温·艾金森; 类型:动画/歌舞/冒险; ; 制片国家/地区:美国; 语言:英语/斯瓦希里语/科萨语/祖鲁语; 上映日期:1995-07-15(中国大陆)/1994-06-15(美国)/2011-09-16(美国); 片长:89分钟; 又名:狮子王3D; IMDb链接:tt0110357; ; ,9.0,https://movie.douban.com/subject/1301753/
No.53,大闹天宫,(1961),; 导演:万籁鸣/唐澄; 编剧:李克弱/万籁鸣; 主演:邱岳峰/富润生/毕克/尚华/于鼎/李梓/刘广宁; 类型:动画/奇幻; ; 制片国家/地区:中国大陆; 语言:汉语普通话; 上映日期:1961(中国大陆)/1964(中国大陆)/1978(中国大陆)/2004(中国大陆); 片长:114分钟; 又名:大闹天宫上下集/TheMonkeyKing/HavocinHeaven/UproarinHeaven; IMDb链接:tt0059855; ; ,9.3,https://movie.douban.com/subject/1418019/
No.54,指环王2：双塔奇兵 The Lord of the Rings: The Two Towers,(2002),; 导演:彼得·杰克逊; 编剧:弗兰·威尔士/菲利帕·鲍恩斯/斯蒂芬·辛克莱/彼得·杰克逊/J·R·R·托尔金; 主演:伊利亚·伍德/西恩·奥斯汀/多米尼克·莫纳汉/奥兰多·布鲁姆/维果·莫腾森/伊恩·麦克莱恩/凯特·布兰切特/比利·博伊德/杰德·布罗菲/丽芙·泰勒/安迪·瑟金斯/米兰达·奥图/雨果·维文/布拉德·道里夫/卡卢姆·吉廷斯/伯纳德·希尔/布鲁斯·霍普金斯/克里斯托弗·李/纳撒尼尔·利斯/罗宾·马尔科姆/约翰·贝西/萨拉·贝克/克雷格·帕克/布鲁斯·菲利普斯/RobertPollock/约翰·瑞斯-戴维斯/奥利维亚·田內/卡尔·厄本/史蒂芬·乌瑞/大卫·文翰/菲利普·格里夫/肖恩·宾/约翰·诺贝尔/JarlBenzon/JørnBenzon/BenBritton/阿利斯泰尔·布朗宁/SeanButton/RobertCatto/罗德尼·库克/卡尔洛斯德林克沃特/西奥沙福瓦/本·弗兰舍姆/JonathanHarding/LucasHayward/丹·汉纳/PaulHolmes/杰森霍德/彼得·杰克逊/SamKelly/SandroKopp; 类型:剧情/动作/奇幻/冒险; 官方网站:www.lordoftherings.net; 制片国家/地区:美国/新西兰; 语言:英语/辛达林语/古代英语; 上映日期:2003-04-25(中国大陆)/2002-12-05(纽约首映)/2002-12-18(美国); 片长:179分钟/223分钟(加长版)/235分钟(蓝光加长版); 又名:魔戒二部曲：双城奇谋/指环王II：双塔/魔戒2：双塔奇谋; IMDb链接:tt0167261; ; ,9.1,https://movie.douban.com/subject/1291572/
No.55,猫鼠游戏 Catch Me If You Can,(2002),; 导演:史蒂文·斯皮尔伯格; 编剧:杰夫·内桑森; 主演:莱昂纳多·迪卡普里奥/汤姆·汉克斯/克里斯托弗·沃肯/马丁·辛/艾米·亚当斯/詹妮弗·加纳/伊丽莎白·班克斯/纳塔莉·贝伊/詹姆斯·布洛林/艾伦·旁派/南希·利内翰/布莱恩·豪威/弗兰克·约翰·休斯/克里斯·埃里斯; 类型:剧情/传记/犯罪; ; 制片国家/地区:美国/加拿大; 语言:英语/法语; 上映日期:2003-04-11(中国大陆)/2002-12-16(洛杉矶首映)/2002-12-25(美国); 片长:141分钟; 又名:逍遥法外/神鬼交锋(台)/捉智双雄(港)/我知道你是谁/有种来抓我; IMDb链接:tt0264464; ; ,9.0,https://movie.douban.com/subject/1305487/
No.56,窃听风暴 Das Leben der Anderen,(2006),; 导演:弗洛里安·亨克尔·冯·多纳斯马尔克; 编剧:弗洛里安·亨克尔·冯·多纳斯马尔克; 主演:乌尔里希·穆埃/马蒂娜·格德克/塞巴斯蒂安·科赫/乌尔里希·图库尔/托马斯·蒂梅/汉斯-尤韦·鲍尔/沃克马·克莱纳特/马提亚斯·布伦纳/查理·哈纳/赫伯特·克瑙普/巴斯蒂安·特罗斯特/玛丽·格鲁伯/维尔纳·德恩/马丁·布拉姆马赫/托马斯·阿诺德/辛纳克·勋纳曼/路德韦格·布洛克伯格/迈克尔·格伯/吉塔·施维赫夫/希尔德加德·斯罗德/伊嘉·比肯费尔德/凯·伊沃·保利兹/克劳斯·芒斯特; 类型:剧情/悬疑; ; 制片国家/地区:德国; 语言:德语; 上映日期:2006-03-23(德国); 片长:137分钟; 又名:窃听者(港)/他人的生活/别人的生活/别样人生/TheLivesofOthers; IMDb链接:tt0405094; ; ,9.1,https://movie.douban.com/subject/1900841/
