Idx,Title,Year,Info,Rating,URL
No.155,头号玩家 Ready Player One,(2018),; 导演:史蒂文·斯皮尔伯格; 编剧:扎克·佩恩/恩斯特·克莱恩; 主演:泰伊·谢里丹/奥利维亚·库克/本·门德尔森/马克·里朗斯/丽娜·维特/森崎温/赵家正/西蒙·佩吉/T·J·米勒/汉娜·乔恩-卡门/拉尔夫·伊内森/苏珊·林奇/克莱尔·希金斯/劳伦斯·斯佩尔曼/佩蒂塔·维克斯/艾萨克·安德鲁斯; 类型:动作/科幻/冒险; ; 制片国家/地区:美国; 语言:英语/日语/汉语普通话; 上映日期:2018-03-30(中国大陆)/2018-03-11(西南偏南电影节)/2018-03-29(美国); 片长:140分钟; 又名:玩家一号/挑战者1号(港)/一级玩家(台)/一号玩家; IMDb链接:tt1677720; ; ,8.7,https://movie.douban.com/subject/4920389/
No.156,岁月神偷 歲月神偷,(2010),; 导演:罗启锐; 编剧:罗启锐/张婉婷; 主演:吴君如/任达华/钟绍图/李治廷/蔡颖恩/秦沛/夏萍/谷德昭/许鞍华/张同祖/庄域飞/威廉希路/李健兴/林耀祺/廖爱玲/张翼东/钱耀荣/谭瓒强/陈庆航/黎祥荣; 类型:剧情/家庭; ; 制片国家/地区:中国香港/中国大陆; 语言:粤语/汉语普通话/英语/上海话/法语; 上映日期:2010-03-11(中国香港)/2010-04-16(中国大陆)/2010-02-14(柏林电影节); 片长:117分钟/120分钟(柏林电影节); 又名:1969太空漫游/EchoesOfTheRainbow; IMDb链接:tt1602572; ; ,8.7,https://movie.douban.com/subject/3792799/
No.157,纵横四海 緃横四海,(1991),; 导演:吴宇森; 编剧:吴宇森/高志森/秦小珍; 主演:周润发/张国荣/钟楚红/朱江/曾江/胡枫/唐宁/邓一君; 类型:剧情/喜剧/动作/犯罪; ; 制片国家/地区:中国香港; 语言:粤语/汉语普通话/客家话/英语/法语; 上映日期:1991-02-02(中国香港); 片长:108分钟; 又名:OnceaThief; IMDb链接:tt0101020; ; ,8.8,https://movie.douban.com/subject/1295409/
No.158,疯狂原始人 The Croods,(2013),; 导演:柯克·德·米科/克里斯·桑德斯; 编剧:克里斯·桑德斯/柯克·德·米科/约翰·克立斯; 主演:尼古拉斯·凯奇/艾玛·斯通/瑞恩·雷诺兹/凯瑟琳·基纳/克萝丽丝·利奇曼/克拉克·杜克/克里斯·桑德斯/兰迪·汤姆; 类型:喜剧/动画/冒险; ; 制片国家/地区:美国; 语言:英语; 上映日期:2013-04-20(中国大陆)/2013-02-15(柏林电影节)/2013-03-22(美国); 片长:98分钟; 又名:古鲁家族(港/台)/克鲁德一家/疯狂家族; IMDb链接:tt0481499; ; ,8.7,https://movie.douban.com/subject/1907966/
No.159,"三块广告牌 Three Billboards Outside Ebbing, Missouri",(2017),; 导演:马丁·麦克唐纳; 编剧:马丁·麦克唐纳; 主演:弗兰西斯·麦克多蒙德/伍迪·哈里森/山姆·洛克威尔/艾比·考尼什/卢卡斯·赫奇斯/彼特·丁拉基/约翰·浩克斯/卡赖伯·兰德里·琼斯/凯瑟琳·纽顿/凯瑞·康顿/泽利科·伊万内克/萨玛拉·维文/克拉克·彼得斯/尼克·瑟西/阿曼达·沃伦/玛拉雅·瑞沃拉·德鲁/布兰登·萨克斯顿/迈克尔·艾伦·米利甘; 类型:剧情/犯罪; 官方网站:www.foxsearchlight.com/threebillboardsoutsideebbingmissouri; 制片国家/地区:美国/英国; 语言:英语; 上映日期:2018-03-02(中国大陆)/2017-09-04(威尼斯电影节)/2017-12-01(美国); 片长:115分钟; 又名:广告牌杀人事件(港)/意外(台); IMDb链接:tt5027774; ; ,8.7,https://movie.douban.com/subject/26611804/
No.160,一个叫欧维的男人决定去死 En man som heter Ove,(2015),; 导演:汉内斯·赫尔姆; 编剧:弗雷德里克·巴克曼/汉内斯·赫尔姆; 主演:罗夫·拉斯加德/巴哈·帕斯/托比亚斯·阿姆博瑞/菲利普·伯格/安娜-莱娜·布伦丁/博瑞·伦贝里/埃达·英格薇/弗雷德里克·埃弗斯/玛德琳·雅各布松/查特里娜·拉松/杰克尔·法尔斯特伦; 类型:剧情; 官方网站:https://www.nordiskfilm.com/en-man-som-heter-ove-kammar-hem-flera-guldbaggenomineringar; 制片国家/地区:瑞典; 语言:瑞典语/波斯语; 上映日期:2015-12-25(瑞典); 片长:116分钟; 又名:明天别再来敲门(台)/想死冇咁易(港)/叫欧裴的男人/欧维决定去死/AManCalledOve/Mr.Ove; IMDb链接:tt4080728; ; ,8.8,https://movie.douban.com/subject/26628357/
No.161,心迷宫,(2014),; 导演:忻钰坤; 编剧:忻钰坤/冯元良/鲁妮凡; 主演:霍卫民/王笑天/罗芸/杨瑜珍/孙黎/邵胜杰/曹西安/贾致钢/朱自清/王梓尘/赵梓彤/贾世忠/袁满/陈梅生/张景素/平坦/金子/张建军; 类型:剧情/悬疑/犯罪; ; 制片国家/地区:中国大陆; 语言:汉语普通话; 上映日期:2015-10-16(中国大陆)/2014-07-21(FIRST青年影展)/2014-08-28(威尼斯电影节); 片长:110分钟(中国大陆)/119分钟(威尼斯电影节); 又名:殡棺/TheCoffinintheMountain/DeepintheHeart; IMDb链接:tt4078856; ; ,8.7,https://movie.douban.com/subject/25917973/
No.162,达拉斯买家俱乐部 Dallas Buyers Club,(2013),; 导演:让-马克·瓦雷; 编剧:克莱格·鲍登/梅丽莎·沃雷克; 主演:马修·麦康纳/詹妮弗·加纳/杰瑞德·莱托/斯蒂夫·扎恩/达拉斯·罗伯特斯/凯文·兰金/丹尼斯·欧哈拉/简·麦克尼尔/格里芬·邓恩/詹姆斯·杜蒙特/朱丽叶·里夫斯/斯蒂菲·格罗特/J·D·埃弗摩尔; 类型:剧情/同性/传记; ; 制片国家/地区:美国; 语言:英语/日语; 上映日期:2013-09-07(多伦多电影节)/2013-11-22(美国); 片长:117分钟; 又名:续命枭雄(港)/药命俱乐部(台)/达拉斯顾客俱乐部/药丸俱乐部(豆友译名); IMDb链接:tt0790636; ; ,8.8,https://movie.douban.com/subject/1793929/
No.163,卢旺达饭店 Hotel Rwanda,(2004),; 导演:特瑞·乔治; 编剧:凯尔·皮尔森/特瑞·乔治; 主演:唐·钱德尔/苏菲·奥康内多/华金·菲尼克斯/尼克·诺特/哈基姆·凯-卡西姆/托尼·戈罗奇/法纳·莫科纳/大卫·奥哈拉/莫苏西·麦格诺/西莫·莫加瓦扎/卡拉·西摩/罗伯托·西特兰/德斯蒙德·杜布/蕾乐蒂·库马洛; 类型:剧情/传记/历史/战争; 官方网站:www.mgm.com/ua/hotelrwanda/main.html; 制片国家/地区:英国/南非/意大利; 语言:英语/法语; 上映日期:2004-09-11(多伦多电影节)/2005-03-04(英国); 片长:121分钟; 又名:卢安达饭店(台); IMDb链接:tt0395169; ; ,8.9,https://movie.douban.com/subject/1291822/
No.164,哈利·波特与密室 Harry Potter and the Chamber of Secrets,(2002),; 导演:克里斯·哥伦布; 编剧:史蒂夫·克洛夫斯/J·K·罗琳; 主演:丹尼尔·雷德克里夫/艾玛·沃森/鲁伯特·格林特/汤姆·费尔顿/理查德·格雷弗斯/费奥纳·肖/托比·琼斯/朱丽·沃特斯/邦妮·怀特/詹森·艾萨克/肯尼思·布拉纳/艾伦·瑞克曼/理查德·哈里斯/玛吉·史密斯/约翰·克立斯/肖恩·比格斯代夫/克里斯·兰金/克里斯蒂安·库尔森; 类型:奇幻/冒险; 官方网站:www.harrypotter.co.uk; 制片国家/地区:美国/英国/德国; 语言:英语; 上映日期:2003-01-24(中国大陆)/2002-11-15(英国/美国); 片长:161分钟/174分钟(加长版); 又名:哈利波特2：消失的密室(港/台)/哈2; IMDb链接:tt0295297; ; ,8.6,https://movie.douban.com/subject/1296996/
No.165,你的名字。 君の名は。,(2016),; 导演:新海诚; 编剧:新海诚; 主演:神木隆之介/上白石萌音/长泽雅美/市原悦子/成田凌/悠木碧/岛崎信长/石川界人/谷花音/寺杣昌纪/大原沙耶香/井上和彦/茶风林/加藤有花/花泽香菜/寺崎裕香; 类型:剧情/爱情/动画; 官方网站:www.kiminona.com; 制片国家/地区:日本; 语言:日语; 上映日期:2016-12-02(中国大陆)/2016-08-26(日本); 片长:106分钟; 又名:你的名字/君之名/YourName/Kiminonawa.; IMDb链接:tt5311514; ; ,8.4,https://movie.douban.com/subject/26683290/
No.166,萤火虫之墓 火垂るの墓,(1988),; 导演:高畑勋; 编剧:高畑勋/野坂昭如; 主演:辰己努/白石绫乃/志乃原良子/山口朱美/端田宏三; 类型:剧情/动画/战争; ; 制片国家/地区:日本; 语言:日语; 上映日期:1988-04-16(日本); 片长:89分钟; 又名:再见萤火虫(港)/萤火挽歌/火帘之墓/Hotarunohaka/TombstoneforFireflies/GraveoftheFireflies/TomboftheFireflies; IMDb链接:tt0095327; ; ,8.7,https://movie.douban.com/subject/1293318/
No.167,花样年华 花樣年華,(2000),; 导演:王家卫; 编剧:王家卫; 主演:梁朝伟/张曼玉/潘迪华/萧炳林/张耀扬/孙佳君/钱似莺/顾锦华; 类型:剧情/爱情; ; 制片国家/地区:中国香港; 语言:粤语/上海话/法语; 上映日期:2000-09-29(中国香港)/2000-05-20(戛纳电影节); 片长:98分钟; 又名:IntheMoodforLove; IMDb链接:tt0118694; ; ,8.7,https://movie.douban.com/subject/1291557/
No.168,荒蛮故事 Relatos salvajes,(2014),; 导演:达米安·斯兹弗隆; 编剧:达米安·斯兹弗隆; 主演:达里奥·格兰迪内蒂/玛丽娅·玛努尔/莫妮卡·比利亚/丽塔·科尔泰塞/胡丽叶塔·泽尔贝伯格/凯撒·博尔东/莱昂纳多·斯巴拉格利亚/沃尔特·多纳多/里卡多·达林/南希·杜普拉/奥斯卡·马丁内兹/玛莉亚·奥内托/奥斯马·努涅斯/赫尔曼·德·席尔瓦/艾丽卡·里瓦斯/地亚哥·詹蒂莱/玛格丽塔·莫菲诺; 类型:剧情/喜剧/犯罪; ; 制片国家/地区:阿根廷/西班牙; 语言:西班牙语; 上映日期:2014-05-17(戛纳电影节)/2014-08-21(阿根廷); 片长:122分钟; 又名:蛮荒故事/生命中最抓狂的小事(台)/无定向丧心病狂(港)/蛮荒史/WildTales; IMDb链接:tt3011894; ; ,8.8,https://movie.douban.com/subject/24750126/
No.169,记忆碎片 Memento,(2000),; 导演:克里斯托弗·诺兰; 编剧:克里斯托弗·诺兰/乔纳森·诺兰; 主演:盖·皮尔斯/凯瑞-安·莫斯/乔·潘托里亚诺/小马克·布恩/拉什·费加/乔雅·福克斯/斯蒂芬·托布罗斯基/哈里特·桑塞姆·哈里斯/托马斯·列农/考乐姆·吉斯·雷尼/金伯利·坎贝尔/玛丽安妮·穆勒雷尔/拉里·霍尔登; 类型:剧情/悬疑/惊悚/犯罪; ; 制片国家/地区:美国; 语言:英语; 上映日期:2000-09-05(威尼斯电影节)/2000-10-20(英国)/2001-05-25(美国); 片长:113分钟; 又名:凶心人(港)/记忆拼图(台)/失忆/记忆迷局/Amnesia; IMDb链接:tt0209144; ; ,8.6,https://movie.douban.com/subject/1304447/
No.170,贫民窟的百万富翁 Slumdog Millionaire,(2008),; 导演:丹尼·博伊尔/洛芙琳·坦丹; 编剧:西蒙·博福伊/维卡斯·史瓦卢普; 主演:戴夫·帕特尔/沙鲁巴·舒克拉/亚尼·卡普/拉詹德拉纳斯·祖特施/吉尼瓦·塔瓦尔/芙蕾达·平托/伊尔凡·可汗/爱资哈尔丁·穆罕默德·伊斯梅尔/阿什·马赫什·舍德卡/马赫什·曼杰瑞卡/麦活·米泰尔; 类型:剧情/爱情; 官方网站:www.foxsearchlight.com/slumdogmillionaire/; 制片国家/地区:英国; 语言:英语/印地语/法语/德语; 上映日期:2009-03-26(中国大陆)/2008-08-30(特柳赖德电影节)/2009-01-09(英国); 片长:120分钟; 又名:一百万零一夜(港)/贫民百万富翁(台)/贫民富翁/山寨富翁/阳光小阿三(豆友译名); IMDb链接:tt1010048; ; ,8.6,https://movie.douban.com/subject/2209573/
No.171,真爱至上 Love Actually,(2003),; 导演:理查德·柯蒂斯; 编剧:理查德·柯蒂斯; 主演:休·格兰特/科林·费尔斯/艾玛·汤普森/凯拉·奈特莉/连姆·尼森/托马斯·布罗迪-桑斯特/比尔·奈伊/马丁·弗瑞曼/劳拉·琳妮/艾伦·瑞克曼/克里斯·马歇尔/罗德里戈·桑托罗/罗温·艾金森/比利·鲍伯·松顿/玛汀·麦古基安/安德鲁·林肯/露西娅·莫尼斯/海克·玛卡琪; 类型:剧情/喜剧/爱情; 官方网站:www.loveactually.com/; 制片国家/地区:英国/美国/法国; 语言:英语/葡萄牙语/法语; 上映日期:2003-09-07(多伦多电影节)/2003-11-06(美国)/2003-11-21(英国); 片长:135分钟; 又名:真的恋爱了(港)/爱是您，爱是我(台)/真情角落/真爱/LoveActuallyIsAllAround; IMDb链接:tt0314331; ; ,8.6,https://movie.douban.com/subject/1292401/
No.172,东邪西毒 東邪西毒,(1994),; 导演:王家卫; 编剧:王家卫/金庸; 主演:张国荣/林青霞/梁朝伟/张学友/张曼玉/刘嘉玲/梁家辉/杨采妮/邹兆龙; 类型:剧情/动作/爱情/武侠/古装; ; 制片国家/地区:中国香港/中国台湾; 语言:粤语/汉语普通话; 上映日期:1994-09-17(中国大陆)/1994-09-12(威尼斯电影节); 片长:100分钟; 又名:AshesofTime; IMDb链接:tt0109688; ; ,8.6,https://movie.douban.com/subject/1292328/
No.173,爆裂鼓手 Whiplash,(2014),; 导演:达米恩·查泽雷; 编剧:达米恩·查泽雷; 主演:迈尔斯·特勒/J·K·西蒙斯/保罗·雷瑟/梅莉莎·班诺伊/奥斯汀·斯托维尔/内特·朗/克里斯·马尔基/达蒙·冈普顿/SuanneSpoke/马科斯·卡锡/CharlieIan/杰森·布莱尔/科菲·斯里博伊/卡维塔帕蒂尔/C.J.Vana/塔里克·洛维/卡尔文·C·温布什/迈克尔·D·科恩/艾普尔·格雷斯/马库斯·亨德森/亨利·G.桑德斯/温迪·李/米歇尔·拉夫; 类型:剧情/音乐; ; 制片国家/地区:美国; 语言:英语; 上映日期:2014-01-16(圣丹斯电影节)/2014-10-10(美国); 片长:107分钟; 又名:鼓动真我(港)/进击的鼓手(台)/鼓动人生(台)/鞭打/TheWhiplashDrummer; IMDb链接:tt2582802; ; ,8.7,https://movie.douban.com/subject/25773932/
No.174,黑客帝国3：矩阵革命 The Matrix Revolutions,(2003),; 导演:莉莉·沃卓斯基/拉娜·沃卓斯基; 编剧:莉莉·沃卓斯基/拉娜·沃卓斯基; 主演:基努·里维斯/劳伦斯·菲什伯恩/凯瑞-安·莫斯/雨果·维文/贾达·萍克·史密斯/凯特·宾汉/玛丽·爱丽丝/莫妮卡·贝鲁奇/埃茜·戴维斯/克里斯托弗·卡比/罗伯特·马莫内/罗宾·奈文/吉娜薇·欧瑞丽/诺娜·加耶/纳撒尼尔·利斯/哈里·伦尼克斯/哈罗德·佩里诺/鲁伯特·雷德/凯文·迈克尔·理查德森/大卫·罗伯茨/布鲁斯·斯宾斯/吉娜·托瑞斯/克莱顿·华生/赫尔穆特·巴凯蒂斯/邹兆龙/乔·曼宁/TanveerK.Atwal/拉黑·休姆/康奈尔·韦斯特/伯纳德·怀特/朗贝尔·维尔森/安东尼·布兰登·黄/安东尼·泽比/克雷格·沃克; 类型:动作/科幻; ; 制片国家/地区:美国/澳大利亚; 语言:英语/法语; 上映日期:2003-11-05(美国/中国大陆); 片长:129分钟; 又名:22世纪杀人网络3：惊变世纪(港)/骇客任务完结篇：最后战役(台)/廿二世纪杀人网络3：惊变世纪/黑客帝国3/骇客帝国3; IMDb链接:tt0242653; ; ,8.8,https://movie.douban.com/subject/1302467/
No.175,忠犬八公物语 ハチ公物語,(1987),; 导演:神山征二郎; 编剧:新藤兼人; 主演:山本圭/井川比佐志/片桐入/仲代达矢/春川真澄/八千草薰/石野真子/殿山泰司/加藤嘉/石仓三郎/泉谷茂/柳叶敏郎; 类型:剧情; ; 制片国家/地区:日本; 语言:日语; 上映日期:1987-08-01(日本); 片长:107分钟; 又名:八千公物语/阿八的故事/忠犬八公/八公犬的故事/Hachi-ko; IMDb链接:tt0093132; ; ,9.2,https://movie.douban.com/subject/1959195/
No.176,模仿游戏 The Imitation Game,(2014),; 导演:莫滕·泰杜姆; 编剧:格拉汉姆·摩尔/安德鲁·霍奇斯; 主演:本尼迪克特·康伯巴奇/凯拉·奈特莉/马修·古迪/罗里·金尼尔/艾伦·里奇/马修·比尔德/查尔斯·丹斯/马克·斯特朗/詹姆斯·诺斯科特/汤姆·古德曼-希尔/史蒂芬·威丁顿/伊兰·古德曼/杰克·塔尔登/埃里克斯·劳瑟/杰克·巴农/塔彭丝·米德尔顿/安德鲁·哈维尔/维尔·博登/李·阿斯奎斯-柯/海莉·乔安妮·培根/安库塔·布雷班/格雷斯·卡尔德/理查德·坎贝尔/温斯顿·丘吉尔/克里斯·考林/汉娜·弗林/阿道夫·希特勒/卢克·霍普/斯图尔特·马修斯/亚当·诺威尔/哈里·S·杜鲁门; 类型:剧情/同性/传记/战争; ; 制片国家/地区:英国/美国; 语言:英语/德语; 上映日期:2015-07-21(中国大陆)/2014-11-14(英国)/2014-12-25(美国); 片长:114分钟; 又名:解码游戏(港)/模拟游戏; IMDb链接:tt2084970; ; ,8.7,https://movie.douban.com/subject/10463953/
No.177,黑天鹅 Black Swan,(2010),; 导演:达伦·阿伦诺夫斯基; 编剧:安德雷斯·海因斯/马克·海曼/约翰·J·麦克劳克林; 主演:娜塔莉·波特曼/米拉·库尼斯/文森特·卡索/芭芭拉·赫希/薇诺娜·瑞德/本杰明·米派德/克塞尼亚·索罗/克里斯汀娜·安娜波/詹妮特·蒙哥马利/塞巴斯蒂安·斯坦/托比·海明威/塞尔吉奥·托拉多/马克·马戈利斯/蒂娜·斯隆/亚伯拉罕·阿罗诺夫斯基/夏洛特·阿罗诺夫斯基/玛西娅·让·库尔茨/肖恩·奥哈根/克里斯托弗·加廷/黛博拉·奥夫纳/斯坦利·B·赫尔曼/库尔特·弗勒曼/帕特里克·赫辛格/莎拉·海伊; 类型:剧情/惊悚; ; 制片国家/地区:美国; 语言:英语/法语/意大利语; 上映日期:2010-09-01(威尼斯电影节)/2010-12-17(美国); 片长:108分钟/103分钟(威尼斯电影节); 又名:夺命黑天鹅/霸王别鹅(豆友译名); IMDb链接:tt0947798; ; ,8.6,https://movie.douban.com/subject/1978709/
No.178,头脑特工队 Inside Out,(2015),; 导演:彼特·道格特/罗纳尔多·德尔·卡门; 编剧:彼特·道格特/罗纳尔多·德尔·卡门/梅格·勒福夫/乔什·库雷/迈克尔·阿恩特/西蒙·里奇/鲍勃·彼德森/比尔·哈德尔/艾米·波勒; 主演:艾米·波勒/菲利丝·史密斯/理查德·坎德/比尔·哈德尔/刘易斯·布莱克/敏迪·卡灵/凯特林·迪亚斯/戴安·琳恩/凯尔·麦克拉克伦/波拉·庞德斯通/鲍比·莫尼汉/宝拉·佩尔/大卫·戈尔兹/弗兰克·奥兹/乔什·库雷/弗利/约翰·拉岑贝格/卡洛斯·阿拉斯拉奇/皮特·萨加尔/拉什达·琼斯/罗里·艾伦/约翰·齐甘/雪莉·琳恩/拉瑞恩·纽曼/帕丽斯·冯·戴克; 类型:喜剧/动画/冒险; 官方网站:movies.disney.com/inside-out/; 制片国家/地区:美国; 语言:英语; 上映日期:2015-10-06(中国大陆)/2015-06-19(美国); 片长:95分钟; 又名:玩转脑朋友(港)/脑筋急转弯(台)/头脑大作战/大脑环游记/脑中小小人/大脑内外/由内而外/头脑总动员; IMDb链接:tt2096673; ; ,8.7,https://movie.douban.com/subject/10533913/
No.179,新世界 신세계,(2013),; 导演:朴勋政; 编剧:朴勋政; 主演:李政宰/崔岷植/黄政民/宋智孝/朴圣雄/金秉玉/金胤成; 类型:剧情/犯罪; 官方网站:sinsegae2013.co.kr; 制片国家/地区:韩国; 语言:韩语/汉语普通话; 上映日期:2013-02-21(韩国); 片长:134分钟; 又名:暗黑新世界(台)/NewWorld/Sinsegye; IMDb链接:tt2625030; ; ,8.8,https://movie.douban.com/subject/10437779/
No.180,未麻的部屋 Perfect Blue,(1997),; 导演:今敏; 编剧:村井贞之/竹内义和; 主演:岩男润子/松本梨香/辻亲八/大仓正章/秋元羊介/盐屋翼/堀秀行/筱原惠美/江原正士/梁田清之/古泽彻/新山志保/古川惠实子/原亚弥/三木真一郎/山野井仁/田野惠/长嶝高士/陶山章央/细井治/远近孝一/本井英美/保志总一朗/谷山纪章/北野诚/南香织/商店一野; 类型:动画/惊悚/奇幻; ; 制片国家/地区:日本; 语言:日语; 上映日期:1997-07(加拿大奇幻电影节)/1998-02-28(日本); 片长:81分钟; 又名:蓝色恐惧(港/台)/蓝色的恐惧/未麻之部屋/パーフェクトブルー; IMDb链接:tt0156887; ; ,8.9,https://movie.douban.com/subject/1395091/
No.181,你看起来好像很好吃 おまえうまそうだな,(2010),; 导演:藤森雅也; 编剧:村上修/神野博明/宫西达也; 主演:山口胜平/爱河里花子/加藤清史郎/原田知世/川岛得爱/折笠富美子/桐本拓哉/别所哲也/矢田稔/川村万梨阿/高乃丽/小室正幸/江川央生/志村知幸/胜沼纪义/井田国男/宫西达也/宫西美奈子; 类型:剧情/动画/儿童; 官方网站:www.umasoudana.com; 制片国家/地区:日本; 语言:日语; 上映日期:2010-10-16(日本); 片长:90分钟; 又名:你看起来很好吃(台)/你看上去好像很好吃/你好像很美味啊/我的暴龙老爸/고녀석맛나겠다/OmaeUmasoudana/YouAreUmasou/HeartandYummie; IMDb链接:tt1734113; ; ,8.9,https://movie.douban.com/subject/4848115/
No.182,海街日记 海街diary,(2015),; 导演:是枝裕和; 编剧:是枝裕和/吉田秋生; 主演:绫濑遥/长泽雅美/夏帆/广濑铃/大竹忍/堤真一/加濑亮/风吹淳/中川雅也/前田旺志郎/铃木亮平/坂口健太郎/树木希林; 类型:剧情/家庭; 官方网站:umimachi.gaga.ne.jp; 制片国家/地区:日本; 语言:日语; 上映日期:2015-05-14(戛纳电影节)/2015-06-13(日本); 片长:127分钟; 又名:海街女孩日记(港)/KamakuraDiary/UmimachiDiary/OurLittleSister; IMDb链接:tt3756788; ; ,8.8,https://movie.douban.com/subject/25895901/
No.183,雨人 Rain Man,(1988),; 导演:巴瑞·莱文森; 编剧:罗纳德·巴斯/巴里·莫罗; 主演:达斯汀·霍夫曼/汤姆·克鲁斯/瓦莱丽亚·戈利诺/邦尼·亨特; 类型:剧情; ; 制片国家/地区:美国; 语言:英语/意大利语; 上映日期:1988-12-16(美国); 片长:133分钟; 又名:手足情未了(港)/手足情深; IMDb链接:tt0095953; ; ,8.7,https://movie.douban.com/subject/1291870/
No.184,无敌破坏王 Wreck-It Ralph,(2012),; 导演:瑞奇·摩尔; 编剧:菲尔·约翰斯顿/珍妮弗·李/瑞奇·摩尔/吉姆·里尔顿/约翰·C·赖利/山姆·J·莱文/贾里德·斯特恩; 主演:约翰·C·赖利/萨拉·西尔弗曼/杰克·麦克布瑞尔/简·林奇/艾伦·图代克/敏迪·卡灵/乔·洛·特鲁格里奥/艾德·奥尼尔/丹尼斯·海斯伯特/伊迪·麦克勒格/雷蒙德·S·佩尔西/杰斯·哈梅尔/瑞秋·哈里斯/斯盖拉·阿斯丁/亚当·卡罗拉/霍拉提奥·桑斯/莫里斯·拉马奇/斯戴芬妮·斯考特/约翰·迪·马吉欧/瑞奇·摩尔/凯蒂·洛斯/贾米·埃曼/乔西·特立尼达/辛贝·沃克/塔克·吉莫尔/布兰登·斯考特/蒂姆·梅尔滕斯/凯文·迪特斯/杰洛·里佛斯/马丁·贾维斯/布莱恩·克辛格/罗杰·克莱格·史密斯/菲尔·约翰斯顿/鲁本·兰登/凯尔·赫伯特/洁米·斯贝勒·罗伯茨/尼克·格里姆肖; 类型:喜剧/动画/奇幻/冒险; ; 制片国家/地区:美国; 语言:英语; 上映日期:2012-11-06(中国大陆)/2012-11-02(美国); 片长:101分钟; 又名:破坏王拉尔夫/破坏王大冒险; IMDb链接:tt1772341; ; ,8.7,https://movie.douban.com/subject/6534248/
No.185,冰川时代 Ice Age,(2002),; 导演:卡洛斯·沙尔丹哈/克里斯·韦奇; 编剧:迈克尔·伯格/迈克尔·J·威尔森/彼得·阿克曼; 主演:雷·罗马诺/约翰·雷吉扎莫/丹尼斯·利瑞/杰克·布莱克; 类型:喜剧/动画/冒险; ; 制片国家/地区:美国; 语言:英语/克罗地亚语; 上映日期:2002-03-15(美国); 片长:81分钟; 又名:冰河世纪/冰原历险记; IMDb链接:tt0268380; ; ,8.6,https://movie.douban.com/subject/1291578/
No.186,恋恋笔记本 The Notebook,(2004),; 导演:尼克·卡萨维蒂; 编剧:扬·萨尔迪/杰里米·莱文/尼古拉斯·斯帕克斯; 主演:瑞恩·高斯林/瑞秋·麦克亚当斯/吉娜·罗兰兹/詹姆斯·加纳/斯塔尔勒塔·杜波利斯/凯文·康诺利/希瑟·沃奎斯特/杰弗里·奈特/琼·艾伦/詹姆斯·麦斯登; 类型:剧情/爱情; ; 制片国家/地区:美国; 语言:英语; 上映日期:2004-06-25(美国); 片长:123分钟; 又名:忘了·忘不了(港)/手札情缘(台)/深情日记/写我情真/恋恋记事本/恋爱日记; IMDb链接:tt0332280; ; ,8.5,https://movie.douban.com/subject/1309163/
